"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,132.152132265861,0.142455988159901
"2",2020-10-01,253.695088590936,0.160951804605562
"3",2020-11-01,558.59085219771,0.332649818169382
