"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,131.28304128754,0.216842321974376
"2",2020-10-01,351.070975718389,0.458129778606434
"3",2020-11-01,815.401782431823,0.516737002564334
