"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,149.853631523795,0.261027992740738
"2",2020-10-01,409.596567010787,0.260212008992245
"3",2020-11-01,819.690533552816,0.864319342894755
