"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,172.658796618076,0.356838959299082
"2",2020-10-01,432.309343289088,0.251018067014423
"3",2020-11-01,400.476911338831,0.287400935785788
