"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,225.328586985533,0.261301817971555
"2",2020-10-01,458.443953062404,0.298610664226912
"3",2020-11-01,688.499689491756,0.30071094224329
