"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,81.4195200542529,0.249864865373895
"2",2020-10-01,58.3334622244808,0.166373325649024
"3",2020-11-01,74.0078588018422,0.0355917295725386
