"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,76.1578599894684,0.383866185940921
"2",2020-10-01,159.406174684767,0.102506618496997
"3",2020-11-01,390.370172505233,0.178005272082982
