"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,262.188122290309,0.507428580517491
"2",2020-10-01,288.649160761169,0.11205830464802
"3",2020-11-01,493.602824578242,0.877761886899647
