"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,167.034256151372,0.50390964941278
"2",2020-10-01,193.773069829703,0.139369429596079
"3",2020-11-01,268.668864531549,0.180196452939508
