"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,67.8711325284302,0.0707678324077065
"2",2020-10-01,186.036204691621,0.180980141158889
"3",2020-11-01,448.331547923943,0.934627233448786
