"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,248.694088130703,0.468330866404446
"2",2020-10-01,464.839662477355,0.142721608923627
"3",2020-11-01,913.857788357564,0.704168211798776
