"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,151.780666961831,0.389583391335667
"2",2020-10-01,209.193209165593,0.095178490179902
"3",2020-11-01,286.445316522906,0.147028125759993
