"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,358.653921062912,0.348688080162581
"2",2020-10-01,711.928695181279,0.501359053619156
"3",2020-11-01,1031.38757214228,0.533862069826238
