"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,84.6529967899732,0.166105745238437
"2",2020-10-01,211.711305712858,0.0756781959261171
"3",2020-11-01,592.737972925974,0.326554368314637
