"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,149.260265051753,0.211951772739784
"2",2020-10-01,340.950166893486,0.314742167574049
"3",2020-11-01,1000.87529155553,0.884401086217447
