"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,221.02565917561,0.260058991051843
"2",2020-10-01,341.873710958135,0.178548190979455
"3",2020-11-01,657.617053828351,0.210477961343638
