"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,69.9750202178807,0.176610837581566
"2",2020-10-01,150.154329400032,0.115024053423788
"3",2020-11-01,405.541572875231,0.39113583574136
