"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,115.452156983017,0.116140392675572
"2",2020-10-01,155.609817406073,0.259566657492653
"3",2020-11-01,372.748126736199,0.468570071050755
