"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,142.12839032494,0.104664329148126
"2",2020-10-01,434.375584993301,0.176384683557857
"3",2020-11-01,726.868423110955,0.155251328808665
