"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,177.107990793072,0.478658830589454
"2",2020-10-01,244.321740823937,0.437609138520959
"3",2020-11-01,374.418043190477,0.214146984352378
