"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,132.085012014673,0.393695030014977
"2",2020-10-01,144.285985828655,0.0776990172976333
"3",2020-11-01,302.781126088534,0.246779279680204
