"","Day","ActiveInfectionRate","DailyDeathRate"
"1",2020-11-23,89.6325757036792,0.250246529198489
"2",2020-10-01,105.573706328236,0.130489072541761
"3",2020-11-01,243.99666479359,0.173568737619919
